index,state,year,name,type,city,county,enroll,mmr,overal,xmed,xper,xrel,lat,lng
3527,New York,2017-18,Chubb Hollow,Private,Penn Yan,Yates,,36,28,0,,64,42.5772705,-77.0038682
3528,New York,2017-18,Nettle Creek,Private,Penn Yan,Yates,,34.8,34.8,0,,65.22,42.6923028,-77.1955583
3529,New York,2017-18,Mountain Laurel,Private,New Paltz,Ulster,,34.7,34.7,0,,65.29,41.7464055,-74.0866272
3530,New York,2017-18,Sandy Knoll,Private,Canandaigua,Ontario,,31.6,15.8,0,,63.16,42.8834632,-77.2103646
3531,New York,2017-18,The Karafin,Private,Mt Kisco,Westchester,,31.5,28.8,0,,0,41.192845,-73.7345689
3532,New York,2017-18,Pleasant View,Private,Fort Plain,Montgomery,,30.8,19.2,0,,61.54,42.8604359,-74.6595926
3533,New York,2017-18,Blessed Virgin Mary Mother Of God,Private,Warners,Onondaga,,30.4,30.4,0,,68.35,43.0838404,-76.3251114
3534,New York,2017-18,Sunny Haven,Private,Penn Yan,Yates,,29.2,20.8,0,,70.83,42.71736566,-77.07596354
3535,New York,2017-18,Walnut View,Private,Penn Yan,Yates,,27.3,27.3,0,,68.18,42.56203105,-76.97221897
3536,New York,2017-18,Diamond Crossing,Private,Romulus,Seneca,,25.8,22.6,0,,74.19,42.7625296,-76.8165329
3537,New York,2017-18,Montessori School At Old Field,Private,Setauket,Suffolk,,25,25,25,,50,40.9466857,-73.1122528
3538,New York,2017-18,Tanglewood,Private,Fonda,Montgomery,,25,4.2,0,,62.5,42.9525708,-74.3729416
3539,New York,2017-18,Rockstream,Private,Rockstream,Schuyler,,21.4,7.1,0,,42.86,42.453149,-76.97759
3540,New York,2017-18,Willow Creek,Private,Holland Patent,Oneida,,21.4,0,0,,100,43.183751,-76.242371
3541,New York,2017-18,Spring Hill,Private,Penn Yan,Yates,,21.1,15.8,0,,78.95,42.56242864,-76.94896035
3542,New York,2017-18,Highland Acres,Private,Marathon,Cortland,,18.5,11.1,0,,11.11,42.4518975,-76.0797296
3543,New York,2017-18,Pine Glen,Private,Penn Yan,Yates,,18.5,11.1,0,,81.48,42.6643912,-77.0607098
3544,New York,2017-18,Acorn,Private,Accord,Ulster,,16.7,0,0,,61.11,41.794815,-74.2064989
3545,New York,2017-18,Lake View,Private,Ovid,Seneca,,16.1,16.1,0,,77.42,42.6768466,-76.8456842
3546,New York,2017-18,Clover Hill,Private,Mayville,Chautauqua,,15.8,15.8,0,,31.58,42.0233464,-79.527763
3547,New York,2017-18,Sunset View,Private,Fonda,Montgomery,,15,5,0,,65,42.9526733,-74.3729053
3548,New York,2017-18,Groves Creek,Private,Ovid,Seneca,,14.3,14.3,0,,82.14,42.6768466,-76.8456842
3549,New York,2017-18,Meadow Valley,Private,Holland Patent,Oneida,,14.3,0,0,,100,43.2726229,-75.2702075
3550,New York,2017-18,Rolling Meadows,Private,Ovid,Seneca,,14.3,14.3,0,,85.71,42.672357,-76.8214538
3551,New York,2017-18,Willow Run,Private,Canandaigua,Ontario,,13.3,13.3,0,,83.33,42.8834632,-77.2103646
3552,New York,2017-18,Long View,Private,Marathon,Cortland,,13,4.3,0,,8.7,42.5154678,-76.0143888
3553,New York,2017-18,Nestle Ridge,Private,Fonda,Montgomery,,12.5,0,0,,79.17,42.9526036,-74.3729065
3554,New York,2017-18,Scenic View,Private,Holland Patent,Oneida,,12.5,0,0,,100,43.246477,-75.253245
3555,New York,2017-18,Sheep Run,Private,Fonda,Montgomery,,8,0,0,,88,42.9525708,-74.3729416
3556,New York,2017-18,Wind Ridge,Private,Ovid,Seneca,,8,0,0,,88,42.64072,-76.818816
3557,New York,2017-18,Cranberry Marsh,Private,Romulus,Seneca,,6.7,6.7,0,,93.33,42.7625296,-76.8165329
3558,New York,2017-18,Shady Lane,Private,Fonda,Montgomery,,5.9,0,0,,94.12,42.964115,-74.483277
3559,New York,2017-18,Apple Lane,Private,Fonda,Montgomery,,4,0,0,,92,42.9525708,-74.3729416
3560,New York,2017-18,Meadow Ridge,Private,Sprakers,Montgomery,,4,0,0,,88,42.8376533,-74.474036
3561,New York,2017-18,Torrey Ridge,Private,Penn Yan,Yates,,3.7,3.7,0,,96.3,42.67752,-76.997541
3562,New York,2017-18,Shady Lane,Private,Romulus,Seneca,,3.2,3.2,0,,96.77,42.7334721,-76.811813
3563,New York,2017-18,Axeville,Private,Olean,Cattaraugus,,0,0,0,,100,42.249228,-78.9592052
3564,New York,2017-18,Beech Hill,Private,Wellsville,Allegany,,0,0,0,,100,42.0501884,-77.8590212
3565,New York,2017-18,Bentley Hill,Private,Mayville,Chautauqua,,0,0,0,,100,42.2559327,-79.5048192
3566,New York,2017-18,Burdick Road,Private,Mayville,Chautauqua,,0,0,0,,100,42.3078404,-79.4601584
3567,New York,2017-18,Caldwell Amish,Private,Mayville,Chautauqua,,0,0,0,,100,42.2577996,-79.5143866
3568,New York,2017-18,Caldwell,Private,Conewango Valley,Cattaraugus,,0,0,0,,100,42.241738,-79.06217195
3569,New York,2017-18,Chautauqua Rd,Private,Olean,Cattaraugus,,0,0,0,,100,42.2312829,-79.560344
3570,New York,2017-18,Closser Road,Private,Belmont,Allegany,,0,0,0,,100,42.2248741,-78.0331836
3571,New York,2017-18,Conewango,Private,Olean,Cattaraugus,,0,0,0,,100,42.2386716,-79.0311516
3572,New York,2017-18,Congregation Mesifta,Private,Monsey,Rockland,,0,0,0,,0,41.11404,-74.069561
