index,state,year,name,county,district,enroll,mmr,overall,xmed,xper,xrel,lat,lng
1627,Michigan,2018-19,Lincoln,Wexford,Cadillac Area Public Schools,47,,87.2,2.1,,,44.2624606,-85.4036586
1628,Michigan,2018-19,Randolph Elementary,Wayne,Livonia Public Schools,109,,87.2,5.5,,,42.387885,-83.424063
1629,Michigan,2018-19,Rudyard Elementary,Chippewa,Rudyard Area Schools,39,,87.2,7.7,,,46.2288607,-84.5969059
1630,Michigan,2018-19,Beacon Tree Elementary,Macomb,Utica Community Schools,108,,87,11.1,,,42.704028,-82.997605
1631,Michigan,2018-19,Creative Montessori Academy,Wayne,Creative Montessori Academy,108,,87,10.2,,,42.214886,-83.20864
1632,Michigan,2018-19,H T Smith Elementary,Livingston,Fowlerville Community Schools,192,,87,11.5,,,42.665927,-84.067262
1633,Michigan,2018-19,Kennedy Elementary,Wayne,Livonia Public Schools,77,,87,6.5,,,42.3866301,-83.3649079
1634,Michigan,2018-19,North Creek Elementary,Washtenaw,Chelsea School District,162,,87,10.5,,,42.326151,-84.018296
1635,Michigan,2018-19,Norton Elementary,St. Joseph,Three Rivers Community Schools,54,,87,0,,,41.929758,-85.712641
1636,Michigan,2018-19,Old Mission Peninsula,Gd. Traverse,Old Mission Peninsula,23,,87,13,,,44.8733923,-85.5213508
1637,Michigan,2018-19,Rose City,Ogemaw,West Branch-Rose City Area Schools,23,,87,4.3,,,44.418895,-84.122237
1638,Michigan,2018-19,Sacred Heart Academy Elementary,Isabella,Mt. Pleasant City School District,23,,87,8.7,,,43.6032567,-84.7734956
1639,Michigan,2018-19,St Isaac Jogues Catholic,Macomb,Lakeview Public Schools (Macomb),23,,87,13,,,42.4841593,-82.9030031
1640,Michigan,2018-19,University Liggett,Wayne,Grosse Pointe Public Schools,23,,87,13,,,42.424341,-82.900845
1641,Michigan,2018-19,Ann Arbor Open at Mack,Washtenaw,Ann Arbor Public Schools,61,,86.9,13.1,,,42.287296,-83.759778
1642,Michigan,2018-19,Grayling Elementary School for K-5,Crawford,Crawford Ausable School District,122,,86.9,4.9,,,44.6656567,-84.70673
1643,Michigan,2018-19,Jackson Young Fives,Wayne,Livonia Public Schools,99,,86.9,9.1,,,42.3894908,-83.3596753
1644,Michigan,2018-19,American International Academy Elementary,Wayne,American International Academy,91,,86.8,6.6,,,42.308468,-83.340962
1645,Michigan,2018-19,Leonard Elementary,Oakland,Oxford Area Community Schools,38,,86.8,13.2,,,42.8671959,-83.1386257
1646,Michigan,2018-19,Our Lady of Sorrows,Oakland,Farmington Public School District,76,,86.8,11.8,,,42.4680076,-83.3685933
1647,Michigan,2018-19,Christ the King,Detroit,Detroit Public Schools Community District,15,,86.7,6.7,,,42.4137627,-83.2484506
1648,Michigan,2018-19,Crissman Elementary,Macomb,Utica Community Schools,60,,86.7,11.7,,,42.688512,-83.026117
1649,Michigan,2018-19,Immaculate Conception,Macomb,Anchor Bay School District,15,,86.7,13.3,,,42.6919714,-82.6860329
1650,Michigan,2018-19,J.A. Lanigan Elementary,Oakland,Farmington Public School District,83,,86.7,7.2,,,42.467905,-83.346349
1651,Michigan,2018-19,Jackson Christian Elementary,Jackson,Jackson Public Schools,15,,86.7,6.7,,,42.23879,-84.448541
1652,Michigan,2018-19,Mid Peninsula,Delta,Mid Peninsula School District,15,,86.7,0,,,45.984693,-87.114206
1653,Michigan,2018-19,Monroe County Education Center,Monroe,Monroe ISD,15,,86.7,13.3,,,41.923936,-83.466978
1654,Michigan,2018-19,St Michaels Lutheran,Tuscola,Reese Public Schools,15,,86.7,13.3,,,43.4097137,-83.6769479
1655,Michigan,2018-19,Village SDA Elementary,Berrien,Berrien Springs Public Schools,15,,86.7,13.3,,,41.946737,-86.342589
1656,Michigan,2018-19,Waldron Elementary & Middle,Clinton,Fowler Public Schools,60,,86.7,13.3,,,43.007441,-84.7429156
1657,Michigan,2018-19,Blissfield Elementary,Lenawee,Blissfield Community Schools,97,,86.6,12.4,,,41.820686,-83.8666848
1658,Michigan,2018-19,Landmark Academy,St. Clair,Landmark Academy,82,,86.6,8.5,,,42.984606,-82.517492
1659,Michigan,2018-19,Central Elementary,Menominee,Menominee Area Public Schools,96,,86.5,8.3,,,45.115947,-87.62627
1660,Michigan,2018-19,Three Fires Elementary,Livingston,Howell Public Schools,111,,86.5,12.6,,,42.556155,-83.8706192
1661,Michigan,2018-19,Arno Elementary,Wayne,Allen Park Public Schools,88,,86.4,8,,,42.250934,-83.206253
1662,Michigan,2018-19,Assumption Blessed Virgin Mary,Kent,Rockford Public Schools,22,,86.4,13.6,,,43.0794448,-85.6096761
1663,Michigan,2018-19,Battle Creek Montessori Academy,Calhoun,Battle Creek Montessori Academy,22,,86.4,9.1,,,42.320583,-85.220351
1664,Michigan,2018-19,Commonwealth Elementary Academy,Detroit,Commonwealth Community Devel. Academy,22,,86.4,0,,,42.4163835,-83.0557721
1665,Michigan,2018-19,Forest Academy,Kalamazoo,Forest Academy,22,,86.4,4.5,,,42.282964,-85.527266
1666,Michigan,2018-19,Immaculate Conception Ukranian,Macomb,Warren Consolidated Schools,22,,86.4,9.1,,,42.5084477,-83.0800884
1667,Michigan,2018-19,Pardee Elementary,Wayne,Dearborn Heights School District #7,59,,86.4,10.2,,,42.2760941,-83.256333
1668,Michigan,2018-19,Roosevelt Elementary,Oakland,West Bloomfield School District,73,,86.3,9.6,,,42.608364,-83.343155
1669,Michigan,2018-19,Southwest Elementary,Livingston,Howell Public Schools,95,,86.3,10.5,,,42.607738,-83.941658
1670,Michigan,2018-19,Marshall Thurgood Elementary,Detroit,Detroit Public Schools Community District,58,,86.2,3.4,,,42.406009,-83.1281864
1671,Michigan,2018-19,Novi Christian Academy,Oakland,Walled Lake Consolidated Schools,29,,86.2,13.8,,,42.5124334,-83.4505757
1672,Michigan,2018-19,Weston Elementary,Lapeer,Imlay City Community Schools,123,,86.2,10.6,,,43.019777,-83.082759
1673,Michigan,2018-19,Alcott Elementary,Oakland,Pontiac City School District,36,,86.1,0,,,42.6659356,-83.3174586
1674,Michigan,2018-19,Reynolds Elementary,Hillsdale,Reading Community Schools,72,,86.1,5.6,,,41.841388,-84.744086
1675,Michigan,2018-19,Carl D Mayes Elementary,Isabella,Beal City Public Schools,43,,86,7,,,43.598799,-84.8567932
1676,Michigan,2018-19,Elva Lynch Elementary,Lapeer,Lapeer Community Schools,86,,86,11.6,,,43.089157,-83.279121
1677,Michigan,2018-19,Fountain Elementary,Macomb,Roseville Community Schools,43,,86,2.3,,,42.50618,-82.951267
1678,Michigan,2018-19,Hemmeter Elementary,Saginaw,Saginaw Township Community Schools,43,,86,11.6,,,43.435598,-84.004265
1679,Michigan,2018-19,Keith Elementary,Oakland,Walled Lake Consolidated Schools,86,,86,11.6,,,42.5948937,-83.433304
1680,Michigan,2018-19,St Mary,Clinton,Pewamo-Westphalia Community Schools,43,,86,9.3,,,42.9313965,-84.7992557
1681,Michigan,2018-19,Creekside Elementary,Livingston,Hartland Consolidated Schools,78,,85.9,10.3,,,42.654287,-83.750068
1682,Michigan,2018-19,Adler Elementary,Oakland,Southfield Public School District,28,,85.7,10.7,,,42.4774434,-83.2321557
1683,Michigan,2018-19,Barber Elementary,Wayne,Highland Park Public School Academy,49,,85.7,8.2,,,42.401767,-83.092543
1684,Michigan,2018-19,Brookfield Academy - Troy,Oakland,Troy School District,21,,85.7,14.3,,,42.57677,-83.146891
1685,Michigan,2018-19,Byron Center Charter,Kent,Byron Center Charter,21,,85.7,14.3,,,42.78374,-85.701907
1686,Michigan,2018-19,Chrysler Elementary,Detroit,Detroit Public Schools Community District,14,,85.7,14.3,,,42.3384703,-83.033811
1687,Michigan,2018-19,Hamilton Virtual,Allegan,Hamilton Community Schools,42,,85.7,14.3,,,42.6830541,-86.0187587
1688,Michigan,2018-19,Holy Name Catholic,Oakland,Birmingham City School District,21,,85.7,14.3,,,42.550371,-83.222025
1689,Michigan,2018-19,Holy Trinity Catholic,Kent,Kenowa Hills Public Schools,14,,85.7,14.3,,,43.0503623,-85.7017817
1690,Michigan,2018-19,Immanuel Lutheran,Alpena,Alpena Public Schools,14,,85.7,0,,,45.081866,-83.452417
1691,Michigan,2018-19,Kaiser Elementary,Macomb,Roseville Community Schools,42,,85.7,7.1,,,42.492275,-82.948667
1692,Michigan,2018-19,Norup,Oakland,Berkley School District,42,,85.7,7.1,,,42.482735,-83.1912751
1693,Michigan,2018-19,Rapid City Elementary,Kalkaska,Kalkaska Public Schools,14,,85.7,14.3,,,44.835027,-85.280382
1694,Michigan,2018-19,St Clare of Montefalco,Wayne,Grosse Pointe Public Schools,14,,85.7,7.1,,,42.3905027,-82.9299663
1695,Michigan,2018-19,Way Elementary,Oakland,Bloomfield Hills School District,56,,85.7,8.9,,,42.580127,-83.275057
1696,Michigan,2018-19,Woodland Elementary,Oakland,Avondale School District,70,,85.7,12.9,,,42.614195,-83.151625
1697,Michigan,2018-19,Alexander Hamilton Elementary,Wayne,Wayne-Westland Community School District,90,,85.6,6.7,,,42.302369,-83.370614
1698,Michigan,2018-19,Grandview Elementary,Oakland,Clarenceville School District,55,,85.5,9.1,,,42.4350367,-83.3400896
1699,Michigan,2018-19,Algoma Christian,Kent,Kent City Community Schools,34,,85.3,14.7,,,43.22891,-85.713261
1700,Michigan,2018-19,Durfee Elementary-Middle,Detroit,Detroit Public Schools Community District,75,,85.3,4,,,42.3838134,-83.1120366
1701,Michigan,2018-19,Hoover Elementary,Oakland,Hazel Park City School District,68,,85.3,2.9,,,42.467308,-83.092156
1702,Michigan,2018-19,Harbor Beach Elementary,Huron,Harbor Beach Community Schools,27,,85.2,11.1,,,43.839014,-82.657016
1703,Michigan,2018-19,Mason Central,Monroe,Mason Consolidated Schools (Monroe),61,,85.2,8.2,,,41.810757,-83.490936
1704,Michigan,2018-19,Plymouth Elementary,Midland,Midland Public Schools,81,,85.2,6.2,,,43.633934,-84.21352
1705,Michigan,2018-19,Trinity Lutheran,Macomb,L'Anse Creuse Public Schools,27,,85.2,14.8,,,42.5833574,-82.8693065
1706,Michigan,2018-19,United Oaks Elementary,Oakland,Hazel Park City School District,47,,85.1,0,,,42.456752,-83.095223
1707,Michigan,2018-19,Crossroads Charter Acad Elementary,Mecosta,Crossroads Charter Academy,40,,85,10,,,43.7006503,-85.4848059
1708,Michigan,2018-19,East Shore Leadership Academy,St. Clair,East Shore Leadership Academy,40,,85,7.5,,,42.9694,-82.427521
1709,Michigan,2018-19,Guardian Lutheran,Wayne,Dearborn City School District,20,,85,15,,,42.31298,-83.277331
1710,Michigan,2018-19,Pennsylvania Elementary,Muskegon,Reeths-Puffer Schools,40,,85,12.5,,,43.249298,-86.307284
1711,Michigan,2018-19,WoodsEdge Learning Center,Kalamazoo,Kalamazoo R.E.S.A.,20,,85,10,,,42.232172,-85.571325
1712,Michigan,2018-19,Ruth Hoppin,St. Joseph,Three Rivers Community Schools,46,,84.8,0,,,41.950705,-85.633736
1713,Michigan,2018-19,Corpus Christi Catholic,Ottawa,West Ottawa Public School District,13,,84.6,15.4,,,42.84018,-86.081741
1714,Michigan,2018-19,Holy Spirit Central,Dickinson,Norway-Vulcan Area Schools,13,,84.6,7.7,,,45.78084,-87.913258
1715,Michigan,2018-19,Livonia Montessori K,Wayne,Livonia Public Schools,13,,84.6,15.4,,,42.4265745,-83.36028
1716,Michigan,2018-19,Midland Academy of Advanced and Creative Studies,Midland,Midland Academy of Advanced & Creative Studies,13,,84.6,15.4,,,43.568661,-84.181311
1717,Michigan,2018-19,Bailey Lake Elementary,Oakland,Clarkston Community School District,58,,84.5,15.5,,,42.75692,-83.371876
1718,Michigan,2018-19,Oakland International Academy Intermediate,Detroit,Oakland International Academy,71,,84.5,5.6,,,42.3886772,-83.0423928
1719,Michigan,2018-19,Glen Garner Elementary,Genesee,Clio Area School District,64,,84.4,7.8,,,43.156534,-83.735313
1720,Michigan,2018-19,Peace Lutheran,Saginaw,Saginaw Township Community Schools,32,,84.4,12.5,,,43.45334,-84.036821
1721,Michigan,2018-19,Roosevelt Elementary,Wayne,Livonia Public Schools,64,,84.4,10.9,,,42.391313,-83.342456
1722,Michigan,2018-19,Christ the King Lutheran,Wayne,Southgate Community School District,19,,84.2,10.5,,,42.195617,-83.194222
1723,Michigan,2018-19,Clarkston Elementary,Oakland,Clarkston Community School District,57,,84.2,14,,,42.731996,-83.411174
1724,Michigan,2018-19,Ellsworth Community Schools,Antrim,Ellsworth Community,19,,84.2,15.8,,,45.1688051,-85.2467179
1725,Michigan,2018-19,Linsday Elementary,Bay,Bay City School District,19,,84.2,0,,,43.618562,-83.88799
1726,Michigan,2018-19,Whiteford Elementary,Monroe,Whiteford Agricultural Schools,44,,84.1,6.8,,,41.767841,-83.702853
1727,Michigan,2018-19,El-Hajj Malik El-Shabazz Academy,Ingham,El-Hajj Malik El-Shabazz Academy,25,,84,4,,,42.715258,-84.566713
1728,Michigan,2018-19,Grace Christian,Berrien,Watervliet School District,25,,84,8,,,42.12,-86.259511
1729,Michigan,2018-19,Shepherd of The Lakes,Livingston,Howell Public Schools,25,,84,16,,,42.571888,-83.79339
1730,Michigan,2018-19,Syring Elementary,Genesee,Swartz Creek Community Schools,50,,84,10,,,42.950815,-83.851835
1731,Michigan,2018-19,Thomas Jefferson Elementary,Wayne,South Redford School District,25,,84,16,,,42.3607436,-83.303354
1732,Michigan,2018-19,Glengary Elementary,Oakland,Walled Lake Consolidated Schools,56,,83.9,12.5,,,42.566153,-83.501625
1733,Michigan,2018-19,South Range Elementary,Houghton,Adams Township School District,31,,83.9,12.9,,,47.069813,-88.647968
1734,Michigan,2018-19,St. John Lutheran,Oakland,Rochester Community School District,31,,83.9,16.1,,,42.6812794,-83.1469513
1735,Michigan,2018-19,Vernor Elementary,Detroit,Detroit Public Schools Community District,37,,83.8,5.4,,,42.4394952,-83.1825914
1736,Michigan,2018-19,Bertha Neal Elementary,Shiawassee,Durand Area Schools,86,,83.7,8.1,,,42.910767,-83.9983776
1737,Michigan,2018-19,Immanuel Lutheran,Macomb,Chippewa Valley Schools,43,,83.7,14,,,42.64454,-82.934751
1738,Michigan,2018-19,Metro Charter Academy,Wayne,Metro Charter Academy,73,,83.6,13.7,,,42.253274,-83.380855
1739,Michigan,2018-19,Baraga,Baraga,Baraga Area Schools,24,,83.3,16.7,,,46.777245,-88.495
1740,Michigan,2018-19,Brookview,Berrien,Benton Harbor Area Schools,12,,83.3,8.3,,,42.06745,-86.448741
1741,Michigan,2018-19,Caniff Liberty Academy,Wayne,Caniff Liberty Academy,60,,83.3,8.3,,,42.398781,-83.061903
1742,Michigan,2018-19,Glen H. Peters,Macomb,Macomb ISD,12,,83.3,16.7,,,42.641024,-82.914716
1743,Michigan,2018-19,Grace Lutheran,Berrien,St. Joseph Public Schools,42,,83.3,11.9,,,42.042443,-86.4486896
1744,Michigan,2018-19,Holy Angels Elementary,Gd. Traverse,Traverse City Area Public Schools,12,,83.3,8.3,,,44.7560429,-85.6226515
1745,Michigan,2018-19,Holy Name,Delta,Escanaba Area Public Schools,30,,83.3,6.7,,,45.7419698,-87.0778922
1746,Michigan,2018-19,Howardsville Christian,St. Joseph,Three Rivers Community Schools,18,,83.3,11.1,,,42.02089,-85.717621
1747,Michigan,2018-19,Oakland Christian,Oakland,Pontiac City School District,18,,83.3,11.1,,,42.68866,-83.232181
1748,Michigan,2018-19,Rawsonville Elementary,Wayne,Van Buren Public Schools,42,,83.3,7.1,,,42.2122698,-83.548875
1749,Michigan,2018-19,South Arbor Academy,Washtenaw,South Arbor Charter Academy,78,,83.3,14.1,,,42.1690854,-83.6815523
1750,Michigan,2018-19,St John Lutheran,Wayne,Huron School District,12,,83.3,16.7,,,42.29026,-83.386436
1751,Michigan,2018-19,St Mary,Eaton,Charlotte Public Schools,18,,83.3,11.1,,,42.5530858,-84.8298728
1752,Michigan,2018-19,St. Lawrence,Macomb,Utica Community Schools,59,,83.1,11.9,,,42.621097,-83.0391362
1753,Michigan,2018-19,St. Peter Lutheran,Macomb,Utica Community Schools,59,,83.1,13.6,,,42.6879764,-82.9553711
1754,Michigan,2018-19,Leland Public,Leelanau,Leland Public School District,47,,83,17,,,45.024006,-85.755819
1755,Michigan,2018-19,Kingsbury Country Day,Oakland,Kingsbury Country Day,35,,82.9,17.1,,,42.87174,-83.202201
1756,Michigan,2018-19,St. Joseph,Oakland,Lake Orion Community Schools,35,,82.9,17.1,,,42.7924,-83.248651
1757,Michigan,2018-19,River Rouge Stem Academy at Dunn,Wayne,River Rouge School District,29,,82.8,10.3,,,42.274356,-83.130822
1758,Michigan,2018-19,Holbrook Elementary,Wayne,Hamtramck Public Schools,23,,82.6,0,,,42.3872847,-83.0540766
1759,Michigan,2018-19,Noor International Academy,Macomb,Noor International Academy,23,,82.6,17.4,,,42.566695,-83.088299
1760,Michigan,2018-19,Palms Elementary,St. Clair,East China School District,46,,82.6,17.4,,,42.720794,-82.629015
1761,Michigan,2018-19,St John,Genesee,Fenton Area Public Schools,23,,82.6,8.7,,,43.0194112,-83.7211351
1762,Michigan,2018-19,Timbuktu Academy,Detroit,Timbuktu Academy,46,,82.6,4.3,,,42.3806655,-82.9858484
1763,Michigan,2018-19,Cornerstone Christian,Livingston,Brighton Area Schools,17,,82.4,17.6,,,42.55319,-83.763271
1764,Michigan,2018-19,Fremont Christian,Newaygo,Fremont Public School District,34,,82.4,14.7,,,43.46961,-85.934581
1765,Michigan,2018-19,Light of Christ Academy,Kalamazoo,Galesburg-Augusta Community Schools,17,,82.4,11.8,,,42.3723456,-85.3837675
1766,Michigan,2018-19,Noor Academy,Oakland,Rochester Community School District,17,,82.4,17.6,,,42.6339,-83.149271
1767,Michigan,2018-19,North Branch Elementary,Lapeer,North Branch Area Schools,148,,82.4,15.5,,,43.223681,-83.193453
1768,Michigan,2018-19,St. Stephen,Wayne,Huron School District,17,,82.4,11.8,,,42.1662623,-83.4059953
1769,Michigan,2018-19,McGregor Elementary,Oakland,Rochester Community School District,45,,82.2,15.6,,,42.675503,-83.148287
1770,Michigan,2018-19,Cadillac Heritage Christian,Wexford,Cadillac Area Public Schools,11,,81.8,9.1,,,44.257152,-85.4295557
1771,Michigan,2018-19,Huron Valley Catholic,Washtenaw,Ypsilanti Community Schools,22,,81.8,18.2,,,42.2587971,-83.6000841
1772,Michigan,2018-19,Lakeshore Virtual,Wayne,Gibraltar School District,11,,81.8,18.2,,,42.085198,-83.211882
1773,Michigan,2018-19,Lenawee Christian,Lenawee,Adrian City School District,33,,81.8,15.2,,,41.908327,-84.080829
1774,Michigan,2018-19,Marshall Academy,Calhoun,Marshall Academy,22,,81.8,13.6,,,42.251659,-84.939552
1775,Michigan,2018-19,Niles SDA,Berrien,Niles Community School District,11,,81.8,18.2,,,41.8292247,-86.2710346
1776,Michigan,2018-19,Pine River Elementary,St. Clair,East China School District,44,,81.8,15.9,,,42.800015,-82.512114
1777,Michigan,2018-19,Real LIfe Nursery,Wayne,Plymouth Canton Schools,11,,81.8,9.1,,,42.2780929,-83.519171
1778,Michigan,2018-19,Spring Mills Elementary,Oakland,Huron Valley Schools,88,,81.8,17,,,42.668187,-83.602731
1779,Michigan,2018-19,St. Augustine Catholic,Macomb,Richmond Community Schools,22,,81.8,13.6,,,42.801712,-82.749336
1780,Michigan,2018-19,St. John Lutheran,Macomb,Fraser Public Schools,22,,81.8,18.2,,,42.539599,-82.955694
1781,Michigan,2018-19,Ellen Street Campus Young 5s,Genesee,Fenton Area Public Schools,81,,81.5,13.6,,,42.794477,-83.709067
1782,Michigan,2018-19,Inter-City Baptist,Wayne,Melvindale-North Allen Park Schools,27,,81.5,18.5,,,42.2690139,-83.1997783
1783,Michigan,2018-19,Trinity Lutheran,Macomb,Utica Community Schools,59,,81.4,15.3,,,42.6268319,-83.0337927
1784,Michigan,2018-19,Amanda Moore Elementary,Macomb,Romeo Community Schools,64,,81.3,12.5,,,42.805603,-83.008691
1785,Michigan,2018-19,Grosse Pointe Academy,Wayne,Grosse Pointe Public Schools,16,,81.3,12.5,,,42.39568,-82.8924294
1786,Michigan,2018-19,Chatfield,Lapeer,Chatfield,53,,81.1,13.2,,,43.047586,-83.33859
1787,Michigan,2018-19,Dansville Elementary,Ingham,Dansville Schools,53,,81.1,11.3,,,42.553714,-84.30786
1788,Michigan,2018-19,Bay City Academy  Farragut Campus,Bay,Bay City Academy,21,,81,14.3,,,43.59291,-83.880341
1789,Michigan,2018-19,Island City Academy,Eaton,Island City Academy,21,,81,19,,,42.474117,-84.658134
1790,Michigan,2018-19,Litchfield Elementary,Hillsdale,Litchfield Community Schools,21,,81,14.3,,,42.046117,-84.757794
1791,Michigan,2018-19,Parkway Christian,Macomb,Utica Community Schools,47,,80.9,10.6,,,42.567018,-82.983331
1792,Michigan,2018-19,Warren Woods Christian,Macomb,Warren Woods Public Schools,26,,80.8,15.4,,,42.5213,-82.982381
1793,Michigan,2018-19,Highpoint Virtual Academy of Michigan,Wexford,Highpoint Virtual Academy of Michigan,56,,80.4,14.3,,,44.404959,-85.71145
